Year,Value,Units,Series,Observation status,Unit multiplier
2013,6.289938950045333,Percentage (%),Tourism direct GDP as a percentage of GDP (%),Undefined,Units
2014,5.935326605282326,Percentage (%),Tourism direct GDP as a percentage of GDP (%),Undefined,Units
2015,6.476358509199816,Percentage (%),Tourism direct GDP as a percentage of GDP (%),Undefined,Units
2016,6.410049602715266,Percentage (%),Tourism direct GDP as a percentage of GDP (%),Undefined,Units
2014,-2.856385485551255,Percentage change (%),Tourism direct GDP growth rate (%),Undefined,Units
2015,11.678708808907023,Percentage change (%),Tourism direct GDP growth rate (%),Undefined,Units
2016,0.7471078726985275,Percentage change (%),Tourism direct GDP growth rate (%),Undefined,Units
