Value,Disaggregation combinations using this value,Number of indicators
10.4K- 15.59K,2,1
11.5K- 17.5K,2,1
15.6K- 25.99K,2,1
17.5K- 29.9K,2,1
26K+,2,1
30K+,2,1
Under 10.4K,2,1
Under 11.5K,2,1
